Price,ID_Ber,Bed,Bath,m²,ID_Type,ID_Location_Number,Type,Region,Location_,Ber,Region_ID
465000,1,3,1,101,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/D2,3
935000,12,4,3,166,2,5,Detached,South,Dublin 16,ber/A3,2
400000,13,3,1,80,1,26,Semi-D,North,Dublin 9,ber/F,1
400000,1,3,3,99,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/D2,3
340000,7,1,1,39,3,68,Apartment,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/C2,3
295000,1,1,1,40,3,10,Apartment,South,Dublin 8,ber/D2,2
694950,10,3,1,110,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/D1,3
720000,2,2,2,76,3,3,Apartment,South,Dublin 2,ber/B3,2
485000,11,2,1,71,6,30,Terrace,North,Dublin 7,ber/E1,1
650000,14,7,5,166,1,45,Semi-D,South,Dublin 22,ber/C1,2
795000,13,3,2,100,1,12,Semi-D,North,Dublin 3,ber/F,1
240000,10,2,1,56,6,45,Terrace,South,Dublin 22,ber/D1,2
1400000,12,2,2,119,2,8,Detached,South,Dublin 4,ber/A3,2
340000,14,1,1,57,3,22,Apartment,Co. Dublin,Co. Dublin - Malahide,ber/C1,3
335000,15,2,1,65,3,12,Apartment,North,Dublin 3,ber/E2,1
535000,1,3,2,121,6,12,Terrace,North,Dublin 3,ber/D2,1
885000,11,5,3,145,1,14,Semi-D,South,Dublin 18,ber/E1,2
525000,8,3,2,86,1,12,Semi-D,North,Dublin 3,ber/G,1
585000,14,2,2,85,3,68,Apartment,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/C1,3
1595000,2,4,3,220,1,12,Semi-D,North,Dublin 3,ber/B3,1
265000,2,2,1,68,3,28,Apartment,North,Dublin 11,ber/B3,1
395000,7,2,2,72,6,13,Terrace,South,Dublin 12,ber/C2,2
375000,2,3,2,112,7,9,Duplex,North,Dublin 15,ber/B3,1
325000,9,1,1,47,3,12,Apartment,North,Dublin 3,ber/B1,1
1199950,7,3,2,220,3,4,Apartment,Co. Dublin,Co. Dublin - Blackrock,ber/C2,3
750000,3,4,3,214,2,45,Detached,South,Dublin 22,ber/B2,2
750000,1,4,2,130,1,15,Semi-D,North,Dublin 5,ber/D2,1
900000,14,5,2,194,2,60,Detached,South,Dublin 6W,ber/C1,2
375000,2,2,3,60,3,14,Apartment,South,Dublin 18,ber/B3,2
235000,16,2,2,56,3,35,Apartment,Co. Dublin,Co. Dublin - Balbriggan,ber/A1,3
450000,13,3,1,98,6,26,Terrace,North,Dublin 9,ber/F,1
295000,11,3,1,78,1,45,Semi-D,South,Dublin 22,ber/E1,2
695000,15,2,1,45,1,14,Semi-D,South,Dublin 18,ber/E2,2
420000,15,3,1,80,1,27,Semi-D,North,Dublin 13,ber/E2,1
380000,10,2,1,50,3,12,Apartment,North,Dublin 3,ber/D1,1
425000,2,2,1,71,3,14,Apartment,South,Dublin 18,ber/B3,2
485000,10,4,3,158,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/D1,3
325000,4,1,1,48,3,53,Apartment,North,Dublin 1,ber/C3,1
425000,7,3,3,105,1,42,Semi-D,Co. Dublin,Co. Dublin - Saggart,ber/C2,3
725000,4,3,1,110,1,15,Semi-D,North,Dublin 5,ber/C3,1
374950,3,2,2,78,3,14,Apartment,South,Dublin 18,ber/B2,2
1750000,3,3,3,211,5,21,End of Terrace,South,Dublin 6,ber/B2,2
595000,2,4,3,122,6,13,Terrace,South,Dublin 12,ber/B3,2
625000,10,3,1,94,1,60,Semi-D,South,Dublin 6W,ber/D1,2
685000,5,3,2,119,5,13,End of Terrace,South,Dublin 12,ber/SI_666,2
850000,1,4,3,149,4,14,Bungalow,South,Dublin 18,ber/D2,2
745000,2,4,3,122,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/B3,3
420000,1,2,1,49,3,8,Apartment,South,Dublin 4,ber/D2,2
670000,4,4,2,155,2,54,Detached,Co. Dublin,Co. Dublin - Lusk,ber/C3,3
260000,7,3,3,85,6,41,Terrace,South,Dublin 24,ber/C2,2
675000,6,3,3,126,5,14,End of Terrace,South,Dublin 18,ber/A2,2
595000,3,3,3,100,6,26,Terrace,North,Dublin 9,ber/B2,1
625000,4,4,3,131,4,14,Bungalow,South,Dublin 18,ber/C3,2
325000,2,2,1,68,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/B3,3
395000,3,3,1,87,3,9,Apartment,North,Dublin 15,ber/B2,1
445000,3,3,2,78,3,9,Apartment,North,Dublin 15,ber/B2,1
700000,13,3,1,122,1,7,Semi-D,South,Dublin 14,ber/F,2
545000,1,3,1,69,1,7,Semi-D,South,Dublin 14,ber/D2,2
450000,12,4,3,127,1,43,Semi-D,Co. Dublin,Co. Dublin - Citywest,ber/A3,3
525000,8,3,1,92,5,26,End of Terrace,North,Dublin 9,ber/G,1
650000,14,4,3,122,1,58,Semi-D,Co. Dublin,Co Dublin - Malahide,ber/C1,3
295000,4,3,2,114,6,28,Terrace,North,Dublin 11,ber/C3,1
1395000,14,4,3,162,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/C1,3
365000,2,3,2,92,6,20,Terrace,Co. Dublin,Co. Dublin - Swords,ber/B3,3
695000,1,4,3,136,1,7,Semi-D,South,Dublin 14,ber/D2,2
290000,10,1,1,46,3,10,Apartment,South,Dublin 8,ber/D1,2
250000,11,1,1,44,5,28,End of Terrace,North,Dublin 11,ber/E1,1
450000,1,3,2,114,5,26,End of Terrace,North,Dublin 9,ber/D2,1
212000,14,2,2,70,3,41,Apartment,South,Dublin 24,ber/C1,2
900000,1,5,3,209,1,7,Semi-D,South,Dublin 14,ber/D2,2
525000,6,3,3,112,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/A2,3
650000,6,1,1,85,3,22,Apartment,Co. Dublin,Co. Dublin - Malahide,ber/A2,3
295000,8,1,1,37,3,8,Apartment,South,Dublin 4,ber/G,2
370000,2,2,2,73,7,53,Duplex,North,Dublin 1,ber/B3,1
830000,4,4,3,152,2,36,Detached,Co. Dublin,Co. Dublin - Skerries,ber/C3,3
375000,1,2,1,62,4,41,Bungalow,South,Dublin 24,ber/D2,2
775000,7,3,2,121,7,59,Duplex,Co. Dublin,Co Dublin - Blackrock,ber/C2,3
375000,10,2,1,89,4,41,Bungalow,South,Dublin 24,ber/D1,2
795000,1,4,3,130,1,7,Semi-D,South,Dublin 14,ber/D2,2
785000,2,3,1,108,2,14,Detached,South,Dublin 18,ber/B3,2
395000,10,3,1,98,4,20,Bungalow,Co. Dublin,Co. Dublin - Swords,ber/D1,3
325000,8,2,1,63,5,68,End of Terrace,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/G,3
580000,7,2,1,74,3,77,Apartment,Co. Dublin,Malahide,ber/C2,3
375000,10,2,1,69,6,13,Terrace,South,Dublin 12,ber/D1,2
895000,7,8,3,114,5,30,End of Terrace,North,Dublin 7,ber/C2,1
1100000,11,4,4,152,3,10,Apartment,South,Dublin 8,ber/E1,2
345000,2,1,1,65,3,5,Apartment,South,Dublin 16,ber/B3,2
550000,10,2,2,86,3,3,Apartment,South,Dublin 2,ber/D1,2
425000,8,2,1,58,6,26,Terrace,North,Dublin 9,ber/G,1
395000,8,2,1,64,3,6,Apartment,Co. Dublin,Co. Dublin - Monkstown,ber/G,3
695000,3,2,2,74,3,3,Apartment,South,Dublin 2,ber/B2,2
525000,7,4,3,130,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/C2,3
650000,15,5,3,157,6,12,Terrace,North,Dublin 3,ber/E2,1
679950,2,2,2,85,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/B3,3
785000,4,3,2,120,3,24,Apartment,Co. Dublin,Co. Dublin - Dalkey,ber/C3,3
2700000,2,5,3,324,1,8,Semi-D,South,Dublin 4,ber/B3,2
225000,8,1,1,34,5,10,End of Terrace,South,Dublin 8,ber/G,2
750000,12,3,2,103,1,9,Semi-D,North,Dublin 15,ber/A3,1
375000,10,3,2,84,1,15,Semi-D,North,Dublin 5,ber/D1,1
240000,4,3,2,117,3,45,Apartment,South,Dublin 22,ber/C3,2
245000,4,3,2,139,3,45,Apartment,South,Dublin 22,ber/C3,2
575000,1,3,1,79,1,22,Semi-D,Co. Dublin,Co. Dublin - Malahide,ber/D2,3
385000,4,3,3,158,2,35,Detached,Co. Dublin,Co. Dublin - Balbriggan,ber/C3,3
895000,8,3,2,120,2,68,Detached,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/G,3
340000,3,3,2,100,7,26,Duplex,North,Dublin 9,ber/B2,1
250000,13,1,1,35,6,10,Terrace,South,Dublin 8,ber/F,2
445000,10,2,1,58,5,16,End of Terrace,Co. Dublin,Co. Dublin - Booterstown,ber/D1,3
680000,5,3,1,139,6,12,Terrace,North,Dublin 3,ber/SI_666,1
349000,11,3,1,109,1,28,Semi-D,North,Dublin 11,ber/E1,1
695000,11,3,1,105,4,7,Bungalow,South,Dublin 14,ber/E1,2
299000,11,2,1,42,6,8,Terrace,South,Dublin 4,ber/E1,2
685000,3,2,2,102,3,18,Apartment,Co. Dublin,Co. Dublin - Howth,ber/B2,3
1050000,5,6,6,210,1,12,Semi-D,North,Dublin 3,ber/SI_666,1
365000,7,2,1,65,3,14,Apartment,South,Dublin 18,ber/C2,2
395000,7,2,2,73,3,14,Apartment,South,Dublin 18,ber/C2,2
850000,13,4,3,176,2,27,Detached,North,Dublin 13,ber/F,1
350000,13,3,1,76,6,13,Terrace,South,Dublin 12,ber/F,2
250000,10,2,1,60,3,9,Apartment,North,Dublin 15,ber/D1,1
295000,1,2,1,54,3,10,Apartment,South,Dublin 8,ber/D2,2
775000,1,4,2,161,5,10,End of Terrace,South,Dublin 8,ber/D2,2
550000,8,3,1,88,6,10,Terrace,South,Dublin 8,ber/G,2
495000,6,3,3,116,5,29,End of Terrace,Co. Dublin,Co. Dublin - Lucan,ber/A2,3
595000,4,5,3,242,2,35,Detached,Co. Dublin,Co. Dublin - Balbriggan,ber/C3,3
369000,7,2,1,84,6,41,Terrace,South,Dublin 24,ber/C2,2
445000,4,3,3,111,1,45,Semi-D,South,Dublin 22,ber/C3,2
695000,15,4,1,115,1,7,Semi-D,South,Dublin 14,ber/E2,2
1200000,15,4,2,200,2,46,Detached,North,Dublin 17,ber/E2,1
550000,13,3,1,88,1,27,Semi-D,North,Dublin 13,ber/F,1
475000,15,3,2,85,6,30,Terrace,North,Dublin 7,ber/E2,1
1100000,9,2,2,133,3,11,Apartment,Co. Dublin,Co. Dublin - Killiney,ber/B1,3
575000,7,2,2,105,3,4,Apartment,Co. Dublin,Co. Dublin - Blackrock,ber/C2,3
850000,10,3,2,138,6,21,Terrace,South,Dublin 6,ber/D1,2
375000,2,3,3,90,6,29,Terrace,Co. Dublin,Co. Dublin - Lucan,ber/B3,3
775000,8,3,4,137,5,30,End of Terrace,North,Dublin 7,ber/G,1
1450000,6,3,3,160,2,36,Detached,Co. Dublin,Co. Dublin - Skerries,ber/A2,3
990000,12,4,3,186,2,20,Detached,Co. Dublin,Co. Dublin - Swords,ber/A3,3
295000,8,2,1,56,6,12,Terrace,North,Dublin 3,ber/G,1
249000,2,2,2,71,3,48,Apartment,Co. Dublin,Co. Dublin - Newcastle,ber/B3,3
425000,6,3,3,110,6,41,Terrace,South,Dublin 24,ber/A2,2
380000,2,4,2,140,5,35,End of Terrace,Co. Dublin,Co. Dublin - Balbriggan,ber/B3,3
765000,1,4,2,123,1,14,Semi-D,South,Dublin 18,ber/D2,2
575000,2,3,3,92,5,5,End of Terrace,South,Dublin 16,ber/B3,2
395000,14,3,3,93,5,43,End of Terrace,Co. Dublin,Co. Dublin - Citywest,ber/C1,3
575000,13,3,1,115,6,12,Terrace,North,Dublin 3,ber/F,1
320000,10,1,1,39,3,21,Apartment,South,Dublin 6,ber/D1,2
435000,12,3,2,110,3,27,Apartment,North,Dublin 13,ber/A3,1
695000,13,3,1,92,4,7,Bungalow,South,Dublin 14,ber/F,2
460000,3,3,3,103,7,14,Duplex,South,Dublin 18,ber/B2,2
825000,13,4,4,142,2,37,Detached,South,Dublin 20,ber/F,2
490000,12,3,3,108,2,28,Detached,North,Dublin 11,ber/A3,1
875000,7,3,1,92,1,2,Semi-D,Co. Dublin,Co. Dublin - Mount Merrion,ber/C2,3
745000,2,4,2,150,4,69,Bungalow,Co. Dublin,Co. Dublin - Balrothery,ber/B3,3
600000,10,4,1,124,4,54,Bungalow,Co. Dublin,Co. Dublin - Lusk,ber/D1,3
1325000,10,3,2,156,1,34,Semi-D,Co. Dublin,Co Dublin - Dun Laoghaire,ber/D1,3
345000,7,3,2,103,6,45,Terrace,South,Dublin 22,ber/C2,2
450000,2,1,1,58,3,3,Apartment,South,Dublin 2,ber/B3,2
235000,2,2,1,69,3,42,Apartment,Co. Dublin,Co. Dublin - Saggart,ber/B3,3
750000,4,4,2,115,1,7,Semi-D,South,Dublin 14,ber/C3,2
220000,14,2,2,63,3,35,Apartment,Co. Dublin,Co. Dublin - Balbriggan,ber/C1,3
1295000,1,3,2,143,6,8,Terrace,South,Dublin 4,ber/D2,2
650000,13,3,1,86,1,4,Semi-D,Co. Dublin,Co. Dublin - Blackrock,ber/F,3
250000,14,3,2,81,6,41,Terrace,South,Dublin 24,ber/C1,2
470000,1,3,1,106,1,27,Semi-D,North,Dublin 13,ber/D2,1
450000,11,3,3,106,1,26,Semi-D,North,Dublin 9,ber/E1,1
825000,6,2,3,126,3,23,Apartment,Co. Dublin,Co. Dublin - Glenageary,ber/A2,3
475000,7,2,2,81,3,9,Apartment,North,Dublin 15,ber/C2,1
1100000,2,5,7,197,1,7,Semi-D,South,Dublin 14,ber/B3,2
250000,14,1,1,53,3,26,Apartment,North,Dublin 9,ber/C1,1
420000,7,4,2,138,6,40,Terrace,Co. Dublin,Co. Dublin - Rush,ber/C2,3
295000,10,3,1,80,5,46,End of Terrace,North,Dublin 17,ber/D1,1
650000,15,3,2,116,1,26,Semi-D,North,Dublin 9,ber/E2,1
490000,13,3,1,112,1,15,Semi-D,North,Dublin 5,ber/F,1
550000,12,4,4,138,2,29,Detached,Co. Dublin,Co. Dublin - Lucan,ber/A3,3
295000,2,2,1,53,3,22,Apartment,Co. Dublin,Co. Dublin - Malahide,ber/B3,3
395000,11,4,2,93,5,15,End of Terrace,North,Dublin 5,ber/E1,1
695000,8,3,1,84,6,21,Terrace,South,Dublin 6,ber/G,2
299000,11,1,1,42,3,21,Apartment,South,Dublin 6,ber/E1,2
695000,13,4,2,120,1,30,Semi-D,North,Dublin 7,ber/F,1
545000,2,2,2,72,3,27,Apartment,North,Dublin 13,ber/B3,1
1650000,3,4,4,295,2,22,Detached,Co. Dublin,Co. Dublin - Malahide,ber/B2,3
295000,10,1,1,35,3,68,Apartment,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/D1,3
480000,12,3,2,106,5,20,End of Terrace,Co. Dublin,Co. Dublin - Swords,ber/A3,3
850000,13,3,2,130,1,24,Semi-D,Co. Dublin,Co. Dublin - Dalkey,ber/F,3
645000,11,5,3,179,1,15,Semi-D,North,Dublin 5,ber/E1,1
449000,14,3,3,106,1,45,Semi-D,South,Dublin 22,ber/C1,2
295000,14,2,2,72,5,12,End of Terrace,North,Dublin 3,ber/C1,1
455000,4,3,1,101,6,30,Terrace,North,Dublin 7,ber/C3,1
295000,10,1,1,36,3,53,Apartment,North,Dublin 1,ber/D1,1
250000,7,2,1,68,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/C2,3
589000,4,5,4,1325,1,26,Semi-D,North,Dublin 9,ber/C3,1
475000,4,3,2,82,6,14,Terrace,South,Dublin 18,ber/C3,2
300000,1,2,2,83,6,13,Terrace,South,Dublin 12,ber/D2,2
355000,11,3,2,102,1,29,Semi-D,Co. Dublin,Co. Dublin - Lucan,ber/E1,3
795000,6,4,4,164,1,14,Semi-D,South,Dublin 18,ber/A2,2
535000,12,3,3,115,1,27,Semi-D,North,Dublin 13,ber/A3,1
475000,10,2,1,68,7,59,Duplex,Co. Dublin,Co Dublin - Blackrock,ber/D1,3
335000,7,3,1,111,1,45,Semi-D,South,Dublin 22,ber/C2,2
559950,11,2,2,85,1,16,Semi-D,Co. Dublin,Co. Dublin - Booterstown,ber/E1,3
265000,13,3,1,79,5,28,End of Terrace,North,Dublin 11,ber/F,1
850000,7,4,3,174,1,27,Semi-D,North,Dublin 13,ber/C2,1
385000,4,3,2,114,1,37,Semi-D,South,Dublin 20,ber/C3,2
395000,2,2,2,75,3,53,Apartment,North,Dublin 1,ber/B3,1
395000,11,2,2,73,6,13,Terrace,South,Dublin 12,ber/E1,2
360000,4,2,1,65,4,9,Bungalow,North,Dublin 15,ber/C3,1
945000,5,7,2,348,6,68,Terrace,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/SI_666,3
235000,10,2,2,66,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/D1,3
525000,4,3,2,88,1,5,Semi-D,South,Dublin 16,ber/C3,2
575000,7,3,3,103,1,5,Semi-D,South,Dublin 16,ber/C2,2
535000,14,4,3,119,1,41,Semi-D,South,Dublin 24,ber/C1,2
400000,15,2,1,51,5,30,End of Terrace,North,Dublin 7,ber/E2,1
520000,14,3,2,90,7,12,Duplex,North,Dublin 3,ber/C1,1
375000,14,2,2,74,3,9,Apartment,North,Dublin 15,ber/C1,1
750000,11,4,2,165,1,12,Semi-D,North,Dublin 3,ber/E1,1
375000,3,3,2,102,7,27,Duplex,North,Dublin 13,ber/B2,1
369000,7,3,2,80,4,45,Bungalow,South,Dublin 22,ber/C2,2
1275000,11,4,2,160,1,2,Semi-D,Co. Dublin,Co. Dublin - Mount Merrion,ber/E1,3
850000,1,5,3,170,2,11,Detached,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
2950000,11,4,4,275,2,24,Detached,Co. Dublin,Co. Dublin - Dalkey,ber/E1,3
520000,1,2,2,75,6,7,Terrace,South,Dublin 14,ber/D2,2
425000,14,4,3,114,2,13,Detached,South,Dublin 12,ber/C1,2
575000,15,3,1,112,6,12,Terrace,North,Dublin 3,ber/E2,1
825000,13,4,1,132,1,7,Semi-D,South,Dublin 14,ber/F,2
1950000,2,4,3,362,2,5,Detached,South,Dublin 16,ber/B3,2
845000,1,4,2,150,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/D2,3
400000,10,4,1,105,6,15,Terrace,North,Dublin 5,ber/D1,1
745000,8,3,1,110,1,30,Semi-D,North,Dublin 7,ber/G,1
755000,14,3,2,100,3,3,Apartment,South,Dublin 2,ber/C1,2
475000,7,2,1,66,6,7,Terrace,South,Dublin 14,ber/C2,2
295000,2,2,2,65,3,26,Apartment,North,Dublin 9,ber/B3,1
1000000,15,4,2,137,2,27,Detached,North,Dublin 13,ber/E2,1
399000,1,3,1,92,1,45,Semi-D,South,Dublin 22,ber/D2,2
725000,1,6,3,164,1,15,Semi-D,North,Dublin 5,ber/D2,1
1370000,7,5,4,237,2,24,Detached,Co. Dublin,Co. Dublin - Dalkey,ber/C2,3
265000,7,2,1,95,7,9,Duplex,North,Dublin 15,ber/C2,1
550000,14,4,2,111,1,10,Semi-D,South,Dublin 8,ber/C1,2
750000,15,3,2,88,6,21,Terrace,South,Dublin 6,ber/E2,2
375000,7,2,1,58,3,53,Apartment,North,Dublin 1,ber/C2,1
435000,14,2,2,73,3,30,Apartment,North,Dublin 7,ber/C1,1
470000,13,3,2,102,1,26,Semi-D,North,Dublin 9,ber/F,1
395000,11,3,1,69,1,20,Semi-D,Co. Dublin,Co. Dublin - Swords,ber/E1,3
449000,1,3,1,106,6,30,Terrace,North,Dublin 7,ber/D2,1
499000,13,4,2,110,1,45,Semi-D,South,Dublin 22,ber/F,2
595000,11,3,2,144,6,12,Terrace,North,Dublin 3,ber/E1,1
250000,15,3,1,72,6,28,Terrace,North,Dublin 11,ber/E2,1
550000,1,2,2,79,3,8,Apartment,South,Dublin 4,ber/D2,2
670000,2,5,3,193,1,36,Semi-D,Co. Dublin,Co. Dublin - Skerries,ber/B3,3
650000,7,2,3,105,6,21,Terrace,South,Dublin 6,ber/C2,2
1750000,1,4,3,180,2,21,Detached,South,Dublin 6,ber/D2,2
395000,9,2,1,60,3,53,Apartment,North,Dublin 1,ber/B1,1
350000,2,2,2,65,3,27,Apartment,North,Dublin 13,ber/B3,1
249000,4,2,1,56,3,46,Apartment,North,Dublin 17,ber/C3,1
425000,1,3,2,107,1,28,Semi-D,North,Dublin 11,ber/D2,1
1100000,15,4,3,177,1,21,Semi-D,South,Dublin 6,ber/E2,2
750000,7,4,3,171,1,5,Semi-D,South,Dublin 16,ber/C2,2
490000,7,2,2,73,3,3,Apartment,South,Dublin 2,ber/C2,2
385000,14,1,1,52,3,58,Apartment,Co. Dublin,Co Dublin - Malahide,ber/C1,3
460000,11,3,1,87,1,26,Semi-D,North,Dublin 9,ber/E1,1
285000,4,3,1,76,1,41,Semi-D,South,Dublin 24,ber/C3,2
560000,8,3,1,80,1,7,Semi-D,South,Dublin 14,ber/G,2
750000,8,3,2,127,1,30,Semi-D,North,Dublin 7,ber/G,1
395000,11,4,1,109,5,26,End of Terrace,North,Dublin 9,ber/E1,1
550000,3,3,2,149,6,13,Terrace,South,Dublin 12,ber/B2,2
285000,14,2,1,61,3,10,Apartment,South,Dublin 8,ber/C1,2
255000,10,1,1,45,3,53,Apartment,North,Dublin 1,ber/D1,1
1395000,3,4,4,212,4,14,Bungalow,South,Dublin 18,ber/B2,2
1200000,6,3,2,124,3,8,Apartment,South,Dublin 4,ber/A2,2
375000,4,1,1,44,3,8,Apartment,South,Dublin 4,ber/C3,2
450000,10,2,1,65,6,30,Terrace,North,Dublin 7,ber/D1,1
335000,15,3,1,82,6,13,Terrace,South,Dublin 12,ber/E2,2
225000,4,2,2,81,3,45,Apartment,South,Dublin 22,ber/C3,2
395000,2,2,1,63,3,7,Apartment,South,Dublin 14,ber/B3,2
425000,2,4,2,115,1,45,Semi-D,South,Dublin 22,ber/B3,2
430000,11,4,2,90,4,45,Bungalow,South,Dublin 22,ber/E1,2
650000,10,4,3,166,2,20,Detached,Co. Dublin,Co. Dublin - Swords,ber/D1,3
350000,4,1,1,40,3,65,Apartment,Co. Dublin,Co Dublin - Monkstown,ber/C3,3
1100000,3,5,4,330,7,30,Duplex,North,Dublin 7,ber/B2,1
585000,4,4,2,130,1,5,Semi-D,South,Dublin 16,ber/C3,2
495000,8,2,1,50,4,24,Bungalow,Co. Dublin,Co. Dublin - Dalkey,ber/G,3
825000,14,3,2,131,3,53,Apartment,North,Dublin 1,ber/C1,1
975000,6,4,3,172,1,9,Semi-D,North,Dublin 15,ber/A2,1
1175000,15,5,3,166,2,14,Detached,South,Dublin 18,ber/E2,2
450000,14,3,2,81,4,26,Bungalow,North,Dublin 9,ber/C1,1
795000,17,4,2,138,1,7,Semi-D,South,Dublin 14,ber/BER_PENDING,2
250000,7,2,2,61,3,28,Apartment,North,Dublin 11,ber/C2,1
295000,2,2,2,69,6,54,Terrace,Co. Dublin,Co. Dublin - Lusk,ber/B3,3
695000,14,3,3,110,6,14,Terrace,South,Dublin 18,ber/C1,2
895000,13,4,1,119,1,59,Semi-D,Co. Dublin,Co Dublin - Blackrock,ber/F,3
875000,12,4,2,140,2,15,Detached,North,Dublin 5,ber/A3,1
325000,1,3,1,93,4,9,Bungalow,North,Dublin 15,ber/D2,1
175000,10,1,1,46,3,41,Apartment,South,Dublin 24,ber/D1,2
399000,8,3,1,85,5,96,End of Terrace,Co. Dublin,Co. Dublin - Portrane,ber/G,3
275000,13,3,1,77,5,28,End of Terrace,North,Dublin 11,ber/F,1
399000,15,3,1,110,1,41,Semi-D,South,Dublin 24,ber/E2,2
2100000,7,6,6,679,2,27,Detached,North,Dublin 13,ber/C2,1
895000,2,3,2,113,3,7,Apartment,South,Dublin 14,ber/B3,2
525000,12,3,2,113,5,27,End of Terrace,North,Dublin 13,ber/A3,1
450000,7,1,1,50,3,8,Apartment,South,Dublin 4,ber/C2,2
449000,1,3,2,115,6,15,Terrace,North,Dublin 5,ber/D2,1
495000,12,3,3,124,1,27,Semi-D,North,Dublin 13,ber/A3,1
425000,10,1,1,76,3,10,Apartment,South,Dublin 8,ber/D1,2
1475000,4,4,3,191,6,8,Terrace,South,Dublin 4,ber/C3,2
825000,1,4,3,114,1,21,Semi-D,South,Dublin 6,ber/D2,2
525000,15,4,2,138,5,26,End of Terrace,North,Dublin 9,ber/E2,1
1550000,14,3,4,202,3,27,Apartment,North,Dublin 13,ber/C1,1
269000,10,3,1,103,6,28,Terrace,North,Dublin 11,ber/D1,1
895000,2,2,2,98,8,68,Townhouse,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/B3,3
1325000,1,5,1,150,2,4,Detached,Co. Dublin,Co. Dublin - Blackrock,ber/D2,3
675000,1,3,2,85,6,21,Terrace,South,Dublin 6,ber/D2,2
1850000,11,5,4,310,5,21,End of Terrace,South,Dublin 6,ber/E1,2
2900000,2,6,7,708,2,14,Detached,South,Dublin 18,ber/B3,2
375000,3,2,2,74,3,26,Apartment,North,Dublin 9,ber/B2,1
895000,4,3,3,98,1,11,Semi-D,Co. Dublin,Co. Dublin - Killiney,ber/C3,3
900000,15,10,4,204,6,26,Terrace,North,Dublin 9,ber/E2,1
595000,1,4,2,127,1,13,Semi-D,South,Dublin 12,ber/D2,2
995000,4,5,3,209,2,5,Detached,South,Dublin 16,ber/C3,2
475000,1,2,1,56,6,7,Terrace,South,Dublin 14,ber/D2,2
235000,4,1,1,42,3,10,Apartment,South,Dublin 8,ber/C3,2
270000,7,4,1,94,5,28,End of Terrace,North,Dublin 11,ber/C2,1
495000,10,2,1,80,6,12,Terrace,North,Dublin 3,ber/D1,1
320000,10,3,1,911,6,28,Terrace,North,Dublin 11,ber/D1,1
695000,9,2,2,109,3,27,Apartment,North,Dublin 13,ber/B1,1
330000,2,2,2,69,3,53,Apartment,North,Dublin 1,ber/B3,1
625000,3,3,3,113,1,9,Semi-D,North,Dublin 15,ber/B2,1
725000,13,2,1,76,2,24,Detached,Co. Dublin,Co. Dublin - Dalkey,ber/F,3
585000,11,4,6,120,6,12,Terrace,North,Dublin 3,ber/E1,1
245000,14,2,2,63,3,45,Apartment,South,Dublin 22,ber/C1,2
345000,10,2,1,47,3,10,Apartment,South,Dublin 8,ber/D1,2
1150000,7,5,3,285,2,5,Detached,South,Dublin 16,ber/C2,2
990000,3,3,3,180,6,68,Terrace,Co. Dublin,Co. Dublin - Dun Laoghaire,ber/B2,3
795000,1,4,1,157,1,7,Semi-D,South,Dublin 14,ber/D2,2
2650000,11,6,4,310,1,8,Semi-D,South,Dublin 4,ber/E1,2
1875000,14,4,4,241,6,8,Terrace,South,Dublin 4,ber/C1,2
345000,7,2,2,70,3,14,Apartment,South,Dublin 18,ber/C2,2
1100000,11,2,3,121,3,8,Apartment,South,Dublin 4,ber/E1,2
325000,2,3,3,84,7,9,Duplex,North,Dublin 15,ber/B3,1
575000,14,5,6,135,6,20,Terrace,Co. Dublin,Co. Dublin - Swords,ber/C1,3
270000,15,2,1,73,6,49,Terrace,South,Dublin 10,ber/E2,2
425000,4,2,1,59,3,8,Apartment,South,Dublin 4,ber/C3,2
750000,12,4,4,169,5,14,End of Terrace,South,Dublin 18,ber/A3,2
389950,4,3,2,96,3,20,Apartment,Co. Dublin,Co. Dublin - Swords,ber/C3,3
495000,13,2,1,71,6,26,Terrace,North,Dublin 9,ber/F,1
265000,1,2,1,60,4,12,Bungalow,North,Dublin 3,ber/D2,1
310000,4,1,1,43,3,14,Apartment,South,Dublin 18,ber/C3,2
